"Pass","Start S1","End S1","Start S2","End S2","Start S3","End S3",
284700,-4320.87,-3288.09,-5203.37,-374.857,-1606.56,-1375.75,
284800,-4099.15,-3859.2,-2541.24,-1816.03,-1838.15,-1166.2,
284900,-4204.61,-3646.42,-5009.74,-2084.88,-1607.84,-1177.57,
285000,-4516.56,-3732.33,-3739.58,-400.665,-1579.2,-1193.56,
285100,-4343.89,-3539.57,-2752.59,-1721.07,-1577.92,-1290.12,
285200,-3976.57,-3434.09,-3387.81,-1648.5,-1879.8,-1260.14,
285300,-4463.2,-3753.83,-2393.63,-1854.66,-1778.08,-1361.95,
285400,-4402.95,-3812.72,-2944.48,-1779.57,-1710.49,-1239.45,
285500,-4312.47,-3593.34,-2530.29,-1716.66,-1828.66,-1086.08,
285600,-4197.1,-3920.59,-2641.42,-1229.51,-1615.63,-1345.14,
285700,-4103.44,-3712.02,-5191.64,-1044.99,-1779.41,-1277.37,
285800,-4425.48,-3732.72,-2328.64,-1513.98,-1639.99,-1130.78,
285900,-4711.92,-3864.92,-4398.81,1092.87,-1753.69,-1329.21,
286000,-4336.93,-3593.74,-2278.4,-1712.18,-1666.56,-1133.94,
286100,-4245.23,-3493.35,-3015.69,1720.84,-1735.07,-1243.22,
286200,-5721.09,-3404.35,-6306.12,1428.35,-1599.9,-1287.03,
286300,-4348.66,-3660.35,-3908.12,-1824.4,-1651.75,-1132.68,
286400,-4438.99,-3189.47,-2270.62,-838.477,-1655.11,-1329.87,
286500,-4079.89,-3850.26,-2009.73,-1965.19,-1590.82,-1203.97,
286600,-5024.58,-3777.59,-4078.88,218.069,-1674.74,-1324.9,
286700,-4047.71,-3700.86,-2071.62,-1850.27,-1662.91,-1308.72,
286800,-4007.6,-3115.9,-2180.91,-1740.97,-1749.81,-1366.95,
286900,-4557.59,-3093.43,-2657.41,-1846.59,-1724.27,-1140.01,
287000,-5213.61,-3755.75,-1966.94,-1963.19,-1830.54,-1154.04,
287100,-4275.42,-3844.95,-2760.71,-1205.23,-1677.11,-1262.64,
287200,-4088.52,-3888.04,-4840.87,-1624.32,-1771.3,-1336.27,
287300,-4285.03,-3839.93,-2622.07,-1437.69,-1766.42,-1275.91,
287400,-4016.04,-3888.95,-5102.01,1310.16,-1711.6,-1400.59,
287500,-4198.24,-3629.53,-2466.64,-2206.18,-1616.65,-1239.77,
287600,-4281.27,-3149.6,-2668.21,-2264.82,-1591.46,-1314.71,
287700,-5812.33,-3143.77,-2707.53,-1780.52,-1666.88,-1255.69,
287800,-4358.72,-3813.2,-6187.15,1432.76,-1674.2,-1165.44,
287900,-4071.5,-3689.44,-3034.78,-2038.78,-1649.62,-1359.53,
288000,-4077.91,-3745.13,-2816.88,-2527.88,-1797.15,-1193.21,
288100,-4226.1,-3920.29,-2470.4,-2069.02,-1695.73,-1249.19,
288200,-4351.14,-3552.22,-6385.17,1834.81,-1726.42,-1247.51,
288300,-4312.92,-3733.66,-2254.17,-1882.12,-1658.53,-628.147,
288400,-4313.18,-3898.63,-2380.36,-1765.36,-1858.07,-1280.06,
288500,-4152.74,-3860.36,-2162.69,-1976.57,-1654.42,-1317.83,
288600,-4063.13,-3929.02,-2355.44,-1863.74,-1673.32,-1292.92,
288700,-4283.4,-3539.19,-2859.11,-2232.44,-1902.08,-1120.91,
288800,-4739.26,-3863.92,-2384.99,-2374.25,-1617.28,-1272.44,
288900,-4192.72,-3547.89,-2524.43,-2119.18,-1620.08,-1261.79,
289000,-4084.69,-3920.96,-2703.71,-589.541,-1755.19,-1284.13,
289100,-4259.78,-3876.51,-5175.67,-257.598,-1776.4,-1153.52,
289200,-4246.02,-3722.96,-4532.97,589.324,-1826.7,-1318.61,
289300,-4285.36,-3828.91,-2341.16,-1840.69,-1757.94,-1315.27,
289400,-4094.77,-2539.66,-2847.73,-1865.13,-1781.92,-1312.54,
289500,-4115.26,-3932.99,-2613.35,-2481.85,-1789.21,-1247.61,
289600,-4077.97,-3271.59,-2401.77,-2300.07,-1885.22,-1123.66,
289700,-4435.85,-3897.61,-2447.33,-2389.81,-1976.41,-1199.32,
289800,-4181.77,-3716.02,-3932.18,-2223.36,-1696.34,-1266.83,
289900,-4029.67,-3849.05,-2546.36,-1840.13,-1711.68,-1201.7,
290000,-4060.18,-3796.89,-2721.45,-2060.62,-1561.17,-1307.24,
290100,-4298.61,-3413.9,-6356.87,905.676,-1597.77,-1331.52,
290200,-4249.86,-3874.77,-2793.06,-2547.9,-1680.59,-1357.23,
290300,-6054.68,-2180.08,-2357.33,-2223.95,-1631.5,-1366.28,
290400,-4248.14,-3779.71,-2681.62,-2091.41,-1756.86,-1271.66,
290500,-4154.11,-3811.92,-2650.29,-2284.7,-1611.34,-1293.04,
290600,-3993.48,-3772.93,-2464.58,-1910.35,-1698.41,-1398.54,
290700,-4302.8,-3523.99,-2389.46,-2277.32,-1705.66,-1325.17,
290800,-4363.03,-3756.38,-4803.61,-1040.42,-1624.23,-1373.8,
290900,-6380.38,-1435.51,-2768.82,-1485.08,-1701.07,-1337.9,
291000,-4257.63,-3057.21,-2402.49,-1499.14,-1666.91,-1149.2,
291100,-5514.06,-1327.57,-2474.41,-1649.87,-1613.51,-1292.7,
291200,-4839.05,-3733.76,-2194.66,-2129.29,-2108.39,-662.563,
291300,-4433.71,-3276.73,-5331.74,1620.41,-1731.37,-1322.56,
291400,-5655.18,-3838.48,-2266.92,-1377.19,-1729.55,-1206.44,
291500,-4178.97,-3765.18,-2546.72,-2526.55,-1702.16,-1203.52,
291600,-4132.35,-3851.07,-2811.36,-1455.8,-1656.97,-1257.89,
291700,-4153.74,-3879.88,-2131.39,-2011.01,-1688.82,-1268.86,
291800,-4076.34,-4024.99,-3117.47,-1794.73,-1623.06,-1121.64,
291900,-4032.75,-3984.83,-2698.72,-1989.88,-1663.28,-1273.34,
292000,-4053.41,-4001.54,-2075.32,-1851.41,-1661.75,-1309.52,
292100,-4518.08,-3799.14,-2244.46,-2060.68,-1782.1,-1386.05,
292200,-4337.12,-3623.26,-2611.45,-2538.37,-1834.25,-1047.53,
292300,-4285.5,-3914.92,-2371.23,-1869.74,-1775.79,-928.557,
292400,-4511.01,-2728.76,-4839,565.295,-1766.09,-1257.26,
292500,-4316.67,-3577.8,-1829.36,-1685.57,-1611.38,-1365.24,
292600,-4108.18,-3885.5,-3912.42,1583.59,-1784.27,-1313.24,
292700,-4318.56,-3743.29,-6016.32,95.3596,-1601.61,-1379.05,
292800,-4125.07,-3887.79,-2705.22,-1271.98,-1621.09,-1131.58,
292900,-4136.3,-3807.83,-2772.32,-1926.21,-1569.61,-1312.63,
293000,-4533.75,-3551.2,-2632.81,-2019.06,-1677.58,-1313.05,
293100,-4502.76,-3820.43,-3093.8,-1983.22,-1744.08,-1205.67,
293200,-4140.37,-3774.94,-5820.78,-1214.29,-1746.83,-1288.61,
293300,-4562.44,-2699,-1948.67,-1839.56,-1558.43,-1410.45,
293400,-4109.71,-3902.61,-2619.59,-2074.66,-1643.7,-1364.62,
293500,-4981.19,-3484.93,-2722.35,-1762.43,-1767.46,-1222.24,
293600,-4482.29,-2709.22,-2477.62,1322.23,-1591.98,-1199.03,
293700,-4956.8,-3264.24,-5763.9,1132.92,-2074.49,-1232.33,
293800,-4172.94,-3755.75,-2973.96,-1631.51,-1666.6,-1271.69,
293900,-4664.86,-3896.16,-3246.37,997.836,-1840.91,-1298.08,
294000,-4837.82,-3612.63,-2814.38,-1128.61,-1573.72,-1337.26,
294100,-4346.16,-3464.3,-2869.75,112.727,-1704.45,-1318.33,
294200,-4157.59,-3722.48,-2727.14,-1978.75,-1582.46,-1312.13,
294300,-4338.72,-3594.29,-2829.47,-2242.86,-1702.39,-1304.04,
294400,-4300.88,-3860.61,-2359.09,-1236.64,-1642.79,-1237.42,
294500,-4208.18,-3510.59,-5813.31,-424.994,-1647.04,-1304.99,
294600,-4132.36,-3722.32,-2522.83,-1942.19,-1587.5,-1250,
294700,-6243.65,-3825.04,-2570.48,-2115.56,-1738.65,-1305.82,
294800,-4463.19,-3593.45,-2778.61,-2188.81,-1656.47,-1243.85,
294900,-4343.74,-3682.99,-2327.55,-2265.41,-1686.57,-1089.54,
295000,-5163.57,-3432.54,-2254.51,-1656.64,-1779.26,-1231.19,
295100,-5313.98,-3691.39,-3152.71,-1840.84,-1614.11,-1189.58,
295200,-4058.64,-3562.61,-5975.02,-1693.36,-1661.14,-1065.83,
295300,-4576.81,-3536.32,-2490.91,-2459.45,-1787.01,-1295.95,
295400,-4095.76,-3603.07,-2655.02,-2413.47,-1684.59,-1208.39,
295500,-4161.32,-3860.84,-2349.23,-1927,-1647.28,-1314.34,
295600,-4266.15,-3832.87,-2348.58,-2173.55,-1800.27,-1125.6,
295700,-4007.63,-3934.47,-6091.25,1855.81,-1754.08,-1333.74,
295800,-4015.26,-3934.59,-3024.89,-2416.34,-1628.92,-1307.89,
295900,-4757.69,-3744.21,-3033.72,-389.877,-1625.79,-1309.27,
296000,-4062.67,-3750.82,-4192.7,-1501.27,-1844.27,-1353.14,
296100,-4888.09,-3557.81,-2699.28,374.78,-1628.85,-1353,
296200,-4399.6,-2538.58,-6548.78,1860.83,-1815.2,-1292.27,
296300,-4799.52,-3566.54,-2213.45,-996.457,-1753.29,-1192.62,
296400,-4516.07,-3566.24,-2956.21,-2645.92,-1707.22,-1298.54,
296500,-4477.08,-3800.41,-2305.55,-2263.36,-1946.38,-1312.89,
296600,-4465.98,-3728.83,-2206.11,-1267.01,-1651.28,-1331.45,
296700,-4116.31,-3119.4,-2360.7,-1998.78,-1865.82,-1374.29,
296800,-4368.74,-3145.46,-2355.58,-2217.33,-1707.74,-1198.41,
296900,-4483.32,-3705.86,-3514.83,-2251.99,-1715.42,-1333.72,
297000,-4040.26,-3835.66,-1852.81,-1810.3,-1820.68,-1264.45,
297100,-4164.83,-3693.05,-2017.81,-1933.18,-1681.51,-1300.03,
297200,-4507.12,-3842.91,-2619.1,-1952.85,-1913.7,-1325.68,
297300,-4410.91,-3698.97,-2414.46,-2194.8,-1604.61,-1226.72,
297400,-4325.62,-3443.3,-3361.47,-1993.61,-1557.99,-1321.26,
297500,-4179.79,-3516.6,-2823.78,-1511.74,-1576.39,-1296.26,
297600,-4183.86,-3862.2,-3698.89,200.139,-1683.2,-1295.44,
297700,-4532.24,-3254.79,-2835.53,-1481.08,-1726.69,-1289.69,
297800,-6400.02,-1810.99,-3217.22,-1764.12,-1626.79,-1246.04,
297900,-4273.38,-3455.81,-2743.24,-778.293,-1584.46,-1365.53,
298000,-4453.2,-3793.65,-2548.02,-2437.66,-1703.49,-1375,
298100,-4584.37,-2749.73,-5610.8,1352.94,-1693.12,-1199.71,
298200,-4310.37,-3722.3,-2715.23,-1829.06,-1646.35,-1355.76,
298300,-4288.97,-3132.92,-2907.17,-1938.72,-1693.35,-1264.04,
298400,-4293.28,-3799.26,-3497.55,1730.85,-1717.88,-1400.31,
298500,-4281.71,-3719.08,-2672.13,-1619.96,-1664.37,-1362.85,
298600,-4366.18,-3771.16,-2350.99,-953.097,-1883.81,-1317.32,
298700,-4215.82,-3598.41,-2462.26,-1349.53,-1568.6,-1338.45,
298800,-4496.18,-3594.55,-3395.67,-646.026,-1687.86,-1135.38,
298900,-4482.28,-3869.31,-3461.33,-1987.33,-1759.27,-1239.3,
299000,-4410.82,-2742.31,-5631.1,232.273,-1693.22,-1260.27,
299100,-4631.04,-3617.95,-3109.81,-282.511,-1611.98,-1276.11,
299200,-4350.98,-3385.87,-2706.07,-1436.11,-1677.09,-1295.88,
299300,-4240.65,-3464.27,-5969.98,1846.35,-1624.45,-1395.13,
299400,-4043.29,-3593.56,-3301.16,-809.764,-1714.16,-1324,
299500,-3899.77,-3756.07,-2872.33,-1697.24,-1692.05,-1300.95,
299600,-4236,-3759.02,-2717.24,-2203.05,-1603.78,-1300.12,
299700,-4167.94,-3414.96,-3093.5,-848.816,-2341.48,-128.84,
299800,-5155.74,-3630.5,-2109.46,-1275.79,-1600.63,-1367.72,
299900,-4767.77,-3645.7,-2747.46,-2081.16,-1758.89,-1087.05,
300000,-4779.26,-3003.79,-2509.42,-2322.92,-1746.5,-1299.65,
300100,-4440.33,-3820.1,-3365.75,-1445.73,-1641.41,-1351.95,
300200,-4152.9,-3725.05,-2496.09,-568.789,-1733.18,-1269.75,
300300,-4161.44,-3795.67,-4076.64,-1300.03,-1679.78,-1113.49,
300400,-4249.83,-3860.44,-2504.26,-1815.31,-1782.1,-1196.76,
300500,-4462.34,-3781.25,-5446.42,808.921,-1773.59,-1358.2,
300600,-4186.26,-3833.54,-2699.57,-2476.19,-1674.62,-1401.15,
300700,-4200.95,-3817.04,-1804.65,-1779.03,-2133.4,-178.027,
300800,-4095.77,-3776.89,-2734.5,-609.361,-1674.86,-1372.22,
300900,-4165.16,-2779.27,-2862.61,-1749.16,-1621.25,-1225.11,
301000,-4075.28,-3861.14,-3353.86,-1563.63,-1849.18,-1283.47,
301100,-4113.32,-3660.6,-2689.17,-1498.47,-1698.88,-1356.66,
301200,-4299.19,-3061.72,-2372.3,-1886.06,-1692.73,-1373.73,
301300,-5638.16,-2250.32,-2329.64,-2229.06,-1576.7,-1407.28,
301400,-4234.64,-3549.8,-2558.83,-1934.79,-1688.18,-1281.84,
301500,-4137.09,-3697.09,-3533.86,-1694.55,-1757.21,-1060.71,
301600,-4035.08,-3899.85,-2266.11,-2044.42,-1581.08,-1274.03,
301700,-4018.99,-3557.16,-2655.6,-1704.64,-1797.35,-1189.05,
301800,-4399.86,-3316.81,-2471.58,-2389.62,-1644.47,-1352.24,
301900,-4106.18,-3263.16,-2494.08,-1939.82,-1711.69,-1084.63,
302000,-4294.54,-3255.45,-2412.3,-2241.95,-1609.18,-1100.24,
302100,-4084.61,-3533.25,-2692.5,122.073,-1624.89,-1347.84,
302200,-4427.57,-3601.99,-2395.17,-2225.84,-1757.13,-1300.39,
302300,-5515.95,-3436.09,-2450.82,-2209.57,-1867.14,-1056.22,
302400,-4258.22,-3200.11,-3630.3,793.816,-1646.19,-1320.7,
302500,-4478.56,-3512.18,-6484.31,1532.68,-1948.92,-1333.65,
302600,-4218.35,-3533.83,-5099.73,1578.95,-1784.84,-1226.43,
302700,-4176.62,-3909.83,-2901.32,-1940.19,-1823.62,-1231.26,
302800,-4120.68,-3708.67,-3147.51,-2398.68,-1740.03,-1211.77,
302900,-4509.89,-3516.44,-3478.11,-240.248,-1620.09,-1262.61,
303000,-4078.25,-3801.63,-4131.3,-1983.25,-1653.2,-1234.96,
303100,-4428.45,-3466.74,-2468.71,-1267.88,-1917.89,-1295.02,
303200,-4097.3,-3703.92,-2744.67,-2254.06,-1602.95,-1324.43,
303300,-4130.83,-3896.92,-2925.35,711.891,-1691.28,-1317.65,
303400,-4089.03,-3766.58,-2424.56,-1931.66,-1629.18,-1279.16,
303500,-3987.57,-3742.23,-2522.41,-2143.72,-1797.01,-1146.55,
303600,-4020.17,-3846.1,-2649.76,-1469.42,-1605.2,-1298.51,
303700,-4070.37,-3724.1,-3059.86,-1657.49,-1782.14,-1397.38,
303800,-4226.59,-3766.05,-2303.61,-2134.03,-1678.79,-1334.31,
303900,-4179.07,-3593.94,-2114.54,-154.706,-2183.72,-1354.62,
304000,-4102.34,-3856.17,-2938.91,-2159.56,-1898.87,-1324.14,
304100,-4143.29,-3647.65,-2237.33,-2135.66,-1679.99,-1282.79,
304200,-4344.73,-3475.76,-2690.67,-2294.76,-1642.42,-1082.13,
304300,-4573.98,-3630.83,-2654.01,787.413,-1636.14,-1330.87,
304400,-4201.91,-3793.11,-2516.45,-1861.25,-1631.94,-1337.25,
304500,-4147.74,-3886.75,-4267.93,2004.41,-1916.61,-1298.23,
304600,-4021.4,-3818.37,-2419.13,-2136.67,-1667.33,-1396.74,
304700,-4145.95,-3592.94,-2715.82,-2249.68,-1684.01,-1349.83,
304800,-4824.14,-3740.19,-2180.25,-2074.84,-1655.82,-1352.16,
304900,-4083.15,-3715.77,-2369.72,-2218.4,-1664.21,-1253.13,
305000,-4220.23,-3732.01,-2387.18,-2098.76,-1996.73,-1320.8,
305100,-4257.23,-3626.57,-2625.7,-1200.53,-2038.22,-1212.66,
305200,-4581.36,-3467.96,-2615.86,-2205.98,-1761.16,-1333.8,
305300,-5205.96,-3269.23,-2796.42,-2261.81,-1865.85,-1270.41,
305400,-4267.37,-3643.04,-2366.51,-2083.66,-1679.59,-1258.73,
305500,-4305.61,-3886.19,-2374.4,-2055.35,-1834.4,-1330.18,
305600,-4260.28,-3689.77,-2339.9,-1629.04,-1689.35,-1275.72,
305700,-4624.64,-3240.01,-2438.12,-2106.49,-1666.9,-1232.22,
305800,-4172.92,-3654.47,-2121.67,-1332.16,-1692.17,-1376.22,
305900,-4381.63,-3066.79,-5360.98,116.859,-1576.64,-1331.87,
306000,-4555.2,-3907.1,-2720.94,-980.654,-1586.17,-1316.6,
306100,-4624.87,-2028.95,-2493.65,-2150.46,-1708.5,-1205.37,
306200,-4500.59,-3282.72,-5873.4,-54.9325,-1684.57,-1361.14,
306300,-4302.96,-3762.03,-6236.51,-1404.54,-1737.97,-1165.01,
306400,-4812.77,-3662.42,-2064.33,-1578.89,-1724.23,-1305.34,
306500,-4328.07,-3546.61,-2929.55,-1988.86,-1862.55,-1233.09,
306600,-4421.05,-3765.67,-2077.73,-1854.23,-1575.29,-1325.41,
306700,-4558.6,-3759.93,-5889.39,1879.67,-1717.86,-1220.22,
306800,-4126.73,-3665.42,-2756.35,-2310.77,-1727.21,-1214.95,
306900,-4201.12,-3756.25,-3103.26,-1877.13,-1646.86,-1333.98,
307000,-4436.03,-3965.52,-2650.41,1812.85,-1657.07,-1361.16,
307100,-4564.73,-3000.84,-5223.33,-1055.74,-1649.88,-1366.68,
307200,-4841.64,-2365.67,-2475.71,-2212.48,-1663.38,-1273.62,
307300,-4266.12,-3513.51,-2435.78,-2176.51,-2037.35,-1356.58,
307400,-4374.41,-3479.11,-2955.37,-556.977,-1849.52,-1274.23,
307500,-4389.58,-3638.63,-2231.21,-1600.82,-1866.95,-1079.96,
307600,-3989.05,-3971.45,-3926.14,1837.92,-2038.78,-1287.34,
307700,-3964.76,-3947.16,-2612.41,-1888.94,-1634.5,-1361.25,
307800,-4361.76,-3303.91,-3114.98,-344.634,-1888,-1040.85,
307900,-4181.24,-3689.29,-2698.03,-2234.94,-1624.34,-1375.36,
308000,-4242.9,-3828.84,-2720.16,-1871.66,-1739,-1240.22,
308100,-4127.7,-3816.11,-2436.98,-2120.96,-1687.02,-1283.42,
308200,-5495.04,-3634.16,-3347.24,-1079.75,-1593.03,-1163.68,
308300,-4245.91,-3842.24,-4737.93,385.933,-1737.28,-1109.03,
308400,-4120.43,-3661.75,-2161.71,-1927.35,-1754.66,-1254.02,
308500,-4159.73,-3049.88,-2979.33,-2286.59,-1670.24,-1272.63,
308600,-4050.39,-3849.02,-2546.93,-995.812,-1575.27,-1309.42,
308700,-4010.84,-3419.05,-5997.57,1454.9,-1755.14,-1017.42,
308800,-4065.63,-3804.21,-2500.53,-1434.87,-1738.31,-1276.38,
308900,-4183.98,-2836.46,-3240.43,-1245.87,-1701.87,-1204.44,
309000,-4668.48,-3597.54,-2154.34,-2032.11,-1670.5,-1379.38,
309100,-4299.89,-3930.6,-4714.5,-866.83,-1728.16,-1140.71,
309200,-4369.33,-3421.54,-2658.76,-543.262,-1629.65,-1069.27,
309300,-4707.75,-3804.58,-2566.44,-2313.93,-1690.04,-1115.1,
309400,-4052.31,-3604.14,-2389.23,-2115.81,-1822.35,-1268.36,
309500,-4139.69,-3453.62,-2679.68,-1805.4,-1615.96,-677.112,
309600,-4250.71,-3029.95,-2297.8,-1963.3,-1674.13,-1197.22,
309700,-4523.57,-3869.86,-2607.99,-1979.13,-1729.5,-1237.38,
309800,-4069.59,-3799.1,-2559.54,-1966.83,-1597.65,-1332.65,
309900,-4393.24,-3635.43,-2815.49,-2352.11,-1888.48,-1141.22,
310000,-4130.53,-3826.52,-6587.47,2024.35,-1675.54,-1385.46,
310100,-4037.22,-3779.44,-2946.58,-2228.91,-1574.42,-1318.84,
310200,-6228.29,-1382.45,-2790.93,-2076.14,-1621.72,-1118.24,
310300,-4162.9,-3770.12,-3135.03,-865.477,-1588.34,-1335.8,
310400,-4329.36,-3685.05,-6417.71,1656.29,-1602.98,-1362.17,
310500,-4194.04,-3787.4,-2093.23,-1626.26,-1670.43,-1234.98,
310600,-4005.82,-3909.68,-2325.17,-1978.48,-1684.9,-1294.15,
310700,-3991.7,-3944.02,-2814.62,-1524.93,-1716.18,-1313.5,
310800,-4185.1,-3600.62,-2419.54,-2336.6,-1607.79,-1333.88,
310900,-4466.69,-3933.65,-3059.32,-921.021,-1726.53,-1339.3,
311000,-4764.24,-2833.44,-2714.48,-2198.34,-1747.28,-1227.32,
311100,-5130.45,-1671.28,-2069.27,-1977.1,-1692.81,-1277.63,
311200,-4485.88,-3007.19,-2137.81,-1782.63,-1825.13,-1314.83,
311300,-4454.99,-3900.95,-2292.06,-1970.95,-1756.42,-1277.04,
311400,-4265.35,-3313.73,-4858.87,164.126,-1680.87,-1332.35,
311500,-4283.21,-3093.01,-2684.21,-2133.63,-1905.53,-1301.3,
311600,-4146.12,-3800.49,-6043.32,987.463,-1738.47,-1218.16,
311700,-4762.75,-2674.53,-2467.45,-2011.2,-1608.86,-1181.09,
311800,-4423.1,-3168.76,-2671.27,-1965.89,-1636.73,-1279.53,
311900,-4432.73,-3890.07,-2694.32,-2597.31,-1675.63,-1270.19,
312000,-4613.5,-3685.62,-2314.38,-1918.35,-1699.15,-1156.61,
312100,-5035.32,-3065.04,-3292.66,-2061.03,-1696.56,-1177.38,
312200,-4410.45,-3102.51,-2404.49,-2205.48,-1683.87,-1265.37,
312300,-4385.24,-3342.56,-2819.78,954.448,-1749.78,-1222.5,
312400,-4280.7,-3645.52,-2302.59,-2250.03,-1583.62,-1337.1,
312500,-4217.28,-3553.56,-2960.73,-840.41,-1694.36,-1115.29,
312600,-4420.69,-2949.16,-2705.69,-1396.21,-1785.57,-1245.95,
312700,-4079.06,-2744.41,-2206.11,-1983.29,-1898.07,-1345.05,
312800,-4163.96,-3823.16,-2645.26,-1639.69,-1715.16,-1272.32,
312900,-4759.41,-3604.26,-2414.41,-2408.88,-1644.14,-1353.4,
313000,-4347.55,-3669.83,-5255.89,-961.759,-1776.98,-1243.11,
313100,-4508.7,-3627.84,-5243.06,1495.05,-1850.56,-1242.17,
313200,-4682.85,-2372.12,-2845.61,-2229.98,-1671.59,-685.347,
313300,-4012.87,-3948.48,-2815.07,-538.297,-1702.79,-1314.58,
313400,-4075.03,-3948.48,-2372.34,-2333.98,-1726.49,-1325.9,
313500,-4065.96,-3650.75,-3152.65,-1934.26,-1720.22,-1304.94,
313600,-5106.78,-3775.43,-3024.37,-1026.98,-1662.92,-1327.78,
313700,-4095.48,-3700.14,-4412.31,-1794.18,-1631.94,-1345.71,
313800,-3945.2,-3936.24,-2955.13,-1307.68,-1674.94,-1352.99,
313900,-5474.15,-3834.92,-2672.2,-1692.95,-1715.61,-1263.69,
314000,-4064.62,-3823.31,-2765.58,-2118.59,-1702.6,-1279.86,
314100,-4109.27,-3838.88,-2630.81,-2431.59,-1754.05,-1379.37,
314200,-4225.67,-3665.01,-5545.17,826.758,-1605.9,-1378.41,
314300,-4499.44,-2471.2,-2965.24,-2130.31,-1755.81,-1373.7,
314400,-4046.32,-3902.13,-4521.6,-1534.89,-2158.82,-1229.8,
314500,-4193.76,-3676.35,-2280.28,-2261,-1597.63,-1314.51,
314600,-4510.12,-3735.71,-4442.88,-1111.12,-1608.35,-1169.41,
314700,-4254.52,-3846.79,-2411.33,-2201.56,-1632.4,-1373.02,
314800,-4397.98,-3605.15,-2078.91,-1787.04,-1617.46,-1323.65,
314900,-4249.12,-3748.39,-2638.15,-1809.42,-1785.06,-1295.9,
315000,-4294.48,-3878.47,-4071.08,-1921.7,-1571.87,-1184.44,
315100,-4380.44,-3843.45,-4784.37,-2227.48,-1703.19,-1332.99,
315200,-4449.22,-3783.86,-2042.97,-2030.34,-1598.66,-1307.73,
315300,-4088.31,-3462.63,-3599.07,-627.387,-1717,-1137.43,
315400,-4162.38,-2192.87,-3457.22,-1582.27,-1763.44,-1230.43,
315500,-4078.36,-3568.36,-2770.7,-1453.31,-1717.28,-1202.49,
315600,-4286.61,-3738.69,-2087.72,-1888.23,-1741.3,-1166.48,
315700,-4541.85,-3576.71,-2932.6,-1659.52,-1738.13,-1187.21,
315800,-4073.16,-3819.41,-2285.67,-1848.75,-1709.18,-1208.58,
315900,-4190.05,-3588.83,-6430,835.028,-2029.79,-1244.56,
316000,-4111.25,-3764.52,-2596.02,-2434.29,-1780.56,-1278.36,
316100,-4330.85,-3758.87,-3540.26,-1785.59,-1783.65,-1279.81,
316200,-4316.64,-3195.48,-2731.73,-2274.11,-1614.99,-1240.03,
316300,-4551.09,-3867.84,-2283.93,-2176.97,-1713.35,-1345.65,
316400,-4290.51,-3674.35,-2562.41,-1018.59,-1818.41,-1144.78,
316500,-4061.38,-3902.65,-2917.33,-1197.48,-1886.65,-1348.25,
316600,-4247.82,-3894.71,-3722.38,-1131.63,-1598.77,-1279.67,
316700,-5267.3,-1805.87,-6221.21,1118.76,-1700.04,-1110.48,
316800,-5529.08,-1817.13,-3895.27,-1267.7,-1691.02,-1213.76,
316900,-4082.7,-3870.62,-6608.07,2045.64,-1606.73,-1312.99,
317000,-4182.71,-3771.88,-4069.54,-801.231,-2635.52,-389.013,
317100,-4254.24,-3810.35,-2435.01,-2075.98,-1591.57,-1292.32,
317200,-4227.7,-3801.27,-2635.92,-1909.66,-1699.94,-967.877,
317300,-4233.82,-3688.78,-2204.5,-1641.36,-1647.38,-1236.95,
317400,-4581.6,-3905.59,-5841,-2418.96,-1755.84,-1162.73,
317500,-4371.43,-3230.7,-2223.71,-2177.83,-1612.32,-1353.36,
317600,-4384.24,-3194.57,-3042.61,-2731.31,-1781.77,-1263.65,
317700,-4213.18,-3765.08,-2693.5,-1949.75,-1569.85,-1348.86,
317800,-4665.21,-3718.47,-2118.82,-1306.57,-1640.63,-1340.18,
317900,-4759.2,-3608.09,-2429.73,-1461.64,-2339.04,-1202.87,
318000,-4009.42,-3790.59,-2904.53,-2060.99,-1659.15,-1280.14,
318100,-4339.73,-2362.27,-2959.05,-2258.7,-1575.27,-1384.28,
318200,-4148.47,-3555.29,-2474.28,-1902.07,-1662.84,-1129.51,
318300,-5536.4,-3302.58,-2562.39,-2235.96,-1700.25,-1362.09,
318400,-4176.36,-3183.07,-4249.86,-185.452,-1576.87,-1340.46,
318500,-4390.94,-3823.79,-2774.51,-1771.14,-1662.27,-1267.23,
318600,-4169.96,-3699.82,-6212.96,-372.453,-1584.45,-1292.89,
318700,-4155.83,-3124.18,-2541.72,-1517.24,-1596.17,-1181.61,
318800,-4039.05,-3930.17,-2451.83,-1373.07,-1671.24,-1208.82,
318900,-4124.7,-3782.36,-2696.81,2050.57,-1715.06,-1259.38,
319000,-4251.28,-2212.3,-2618.83,-1810.62,-1666.15,-1234.4,
319100,-4287.1,-3588.88,-1987.95,-1966.31,-1571.49,-1357.97,
319200,-4013.07,-3617.29,-2966.55,-1981.55,-1727.03,-1391.61,
319300,-4139.37,-3892.21,-2306.62,-1548.95,-1567.77,-1318.78,
319400,-4665.31,-3638.8,-2862.64,-2215.73,-1852.32,-1266.41,
319500,-5684.04,-3493.03,-2455.05,-2172.17,-1592.16,-1155.89,
319600,-4197.26,-3777.73,-3484.95,-1637.89,-1636.73,-1242.25,
319700,-4383.28,-3878.18,-2020.18,-1999.88,-1694.44,-1328.38,
319800,-4127.32,-3907,-2439.64,-2370.49,-1577.65,-1310.42,
